1231.77, 609.396, 17.8798, -0.0215867, -0.000883531, -0.999767, 
1231.77, 710.842, 25.397, -0.0328296, 0.0833612, -0.995978, 
1171.78, 636.892, 15.8741, -0.0197622, -0.00317787, -0.9998, 
1111.82, 539.539, 10.1743, -0.0184757, -0.0091317, -0.999788, 
1111.81, 667.193, 16.6477, -0.0238252, 0.0260542, -0.999377, 
1051.84, 564.211, 3.94529, -0.0178674, -0.0181436, -0.999676, 
1051.83, 709.065, 14.679, -0.0301658, 0.0595428, -0.99777, 
987.203, 599.96, 2.79172, -0.0179397, -0.00580077, -0.999822, 
874.909, 1015.12, 19.7662, 0.00522648, -0.264912, 0.964258, 
851.192, 955.146, 17.7862, -0.0211047, 0.266232, -0.963678, 
827.866, 895.19, 22.8918, 0.027871, 0.193201, -0.980763, 
884.134, 1237.42, 133.046, -0.00670133, 0.268368, -0.963293, 
873.534, 1195.41, 125.986, -0.00670133, 0.268368, -0.963293, 
860.059, 1135.42, 121.324, -0.0148416, 0.268976, -0.963033, 
838.631, 1075.43, 115.842, -0.023468, 0.267367, -0.963309, 
839.513, 1015.49, 128.911, 0.00134107, 0.242826, -0.970069, 
851.334, 955.55, 143.325, 0.0306826, 0.213767, -0.976403, 
870.667, 895.594, 153.969, -0.0328858, -0.20899, 0.977365, 
892.092, 1237.49, 157.42, -0.00670133, 0.268368, -0.963293, 
850.838, 175.342, 5.39819, -0.00576183, 0.0388115, 0.99923, 
822.392, 175.479, 44.545, -0.00966794, 0.0374873, 0.99925, 
822.447, 175.635, 92.9405, -0.00966794, 0.0374873, 0.99925, 
850.981, 175.749, 132.099, -0.00576183, 0.0388115, 0.99923, 
865.685, 475.173, -17.0602, -0.00424364, 0.0383096, 0.999257, 
834.971, 475.201, -12.304, -0.0106985, 0.0361839, 0.999288, 
816.9, 475.283, 10.8898, -0.0178975, 0.0188584, 0.999662, 
813.124, 475.384, 41.7711, -0.0179058, 0.0193197, 0.999653, 
811.676, 475.484, 72.8859, -0.0178124, 0.0194337, 0.999652, 
815.881, 475.567, 99.2067, -0.0178689, 0.0212013, 0.999616, 
828.024, 475.639, 122.953, -0.015486, 0.0231323, 0.999612, 
846.917, 475.692, 141.8, -0.0143351, 0.0225053, 0.999644, 
870.711, 475.721, 153.903, -0.00320832, 0.0260847, 0.999655, 
870.54, 355.236, -8.12494, -0.0045801, 0.0415671, 0.999125, 
815.834, 355.434, 46.5479, -0.0164434, 0.0282081, 0.999467, 
828.037, 355.675, 122.934, -0.0128185, 0.0299643, 0.999469, 
870.489, 835.091, -8.04958, -0.00355442, 0.154406, -0.988001, 
815.783, 835.289, 46.6233, 0.0192823, 0.159748, -0.98697, 
827.986, 835.53, 123.009, 0.0175493, 0.163343, -0.986413, 
895.577, 1245.45, 184.174, -0.000309885, -0.271384, 0.962471, 
893.678, 1226.04, 184.17, 0.00157643, -0.258146, 0.966105, 
891.88, 1196.84, 184.165, 0.00157643, -0.258146, 0.966105, 
892.8, 1167.65, 184.161, 0.00157643, -0.258146, 0.966105, 
893.875, 1254.11, 221.388, 0.00157643, -0.258146, 0.966105, 
893.162, 1206.77, 221.381, 0.00157643, -0.258146, 0.966105, 
894.446, 1273.24, 250.835, 0.00157643, -0.258146, 0.966105, 
896.821, 1235.91, 250.83, -0.000162881, -0.24568, 0.969351, 
894.016, 1295.74, 281.929, -0.000162881, -0.24568, 0.969351, 
690.698, 1216.38, 166.103, -0.0445593, 0.277051, -0.959821, 
692.022, 1236.89, 165.448, -0.0445593, 0.277051, -0.959821, 
696.272, 1253.81, 165.452, -0.0445593, 0.277051, -0.959821, 
701.472, 1270.48, 165.455, -0.0445593, 0.277051, -0.959821, 
750.971, 1211.24, 167.239, -0.0366817, 0.274167, -0.960982, 
760.709, 1255.98, 162.44, -0.0366817, 0.274167, -0.960982, 
809.344, 1197.38, 164.29, -0.0289754, 0.271398, -0.962031, 
820.849, 1250.25, 156.467, -0.0236495, 0.273153, -0.96168, 
868.231, 1185.88, 158.994, -0.0148416, 0.268976, -0.963033, 
691.776, 1221.34, 163.423, -0.0445593, 0.277051, -0.959821, 
699.757, 1258, 163.928, -0.0445593, 0.277051, -0.959821, 
